appid,Month-Year,Avg players (month),Max players (month),Price,Positive Reviews,Negative reviews,Avg Positive reviews,Avg Negative reviews
594650,01-09-2022,6676.13,13890,39.99,1821,324,67.44,12
594650,01-10-2022,14130.65,69234,19.99,4353,672,140.42,21.68
594650,01-11-2022,5415.6,7733,39.99,1959,447,69.96,15.96
594650,01-12-2022,8134,26084,15.99,2308,469,74.45,15.13
594650,01-01-2023,8973.32,24150,39.99,2856,418,102,14.93
594650,01-02-2023,21469.86,84533,15.99,2032,307,78.15,11.81
594650,01-03-2023,10795.71,32779,39.99,3568,555,123.03,19.14
594650,01-04-2023,8116.8,17752,39.99,1837,273,68.04,10.11
594650,01-05-2023,7927.23,15685,15.99,2676,296,99.11,10.96
594650,01-06-2023,8660.33,27319,15.99,3455,413,119.14,14.24
594650,01-07-2023,19886.68,65612,15.99,2981,467,106.46,16.68
594650,01-08-2023,9447.68,50680,39.99,2316,297,82.71,10.61
594650,01-09-2023,6427.87,16147,15.99,1887,542,65.07,18.69
594650,01-10-2023,14811.42,61539,29.99,2474,890,79.81,28.71
594650,01-11-2023,9082.97,18262,39.99,2084,570,69.47,19
594650,01-12-2023,7552.16,14364,13.99,1474,379,49.13,12.63
594650,01-01-2024,7491.87,10589,39.99,1938,352,62.52,11.35
594650,01-02-2024,13088.21,60185,13.99,2417,483,86.32,17.25
594650,01-03-2024,8641.32,19424,25.83,1838,432,65.64,15.43
594650,01-04-2024,7043.07,13554,21.15,1886,404,69.85,14.96
594650,01-05-2024,6193.06,9347,13.99,3359,476,115.83,16.41
594650,01-06-2024,6292,13322,13.99,2909,602,107.74,22.3
594650,01-07-2024,21275.26,81142,29.99,2545,552,101.8,22.08
594650,01-08-2024,30089.55,116462,29.99,2179,603,83.81,23.19
594650,01-09-2024,8496.33,20938,29.99,2442,392,101.75,16.33
594650,01-10-2024,26128.8,67110,22.49,2626,745,101,28.65
594650,01-11-2024,4000.24,22382,29.99,1860,461,80.87,20.04
594650,01-12-2024,0,0,29.99,2153,1160,86.12,46.4
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
60,01-11-2012,0,0,3.74,0,0,0,0
60,01-12-2012,0,0,2.49,0,0,0,0
60,01-02-2013,0,0,3.74,0,0,0,0
60,01-07-2013,0,0,4.99,0,0,0,0
60,01-11-2013,0,0,4.99,0,0,0,0
60,01-12-2013,0,0,4.99,0,0,0,0
60,01-01-2014,0,0,4.99,0,0,0,0
60,01-06-2014,0,0,4.99,0,0,0,0
60,01-11-2014,0,0,2.49,0,0,0,0
60,01-12-2014,0,0,2.49,0,0,0,0
60,01-01-2015,0,0,4.99,0,0,0,0
60,01-05-2015,0,0,4.99,12,5,3,1.25
60,01-06-2015,0,0,4.99,29,26,2.64,2.36
60,01-07-2015,15.42,183,4.99,24,9,3.43,1.29
60,01-08-2015,2.58,77,4.99,7,4,1.75,1
60,01-09-2015,0.17,3,4.99,5,3,2.5,1.5
60,01-10-2015,0.03,1,4.99,8,7,1.33,1.17
60,01-11-2015,0.2,3,1.24,15,8,2.5,1.33
60,01-12-2015,0.19,1,1.24,39,18,3.25,1.5
60,01-01-2016,4.1,115,4.99,16,8,2,1
60,01-02-2016,6.62,181,4.99,23,12,2.3,1.2
60,01-03-2016,3.39,96,4.99,4,2,2,1
60,01-04-2016,0.13,2,4.99,3,4,1,1.33
60,01-05-2016,0.74,23,4.99,12,8,1.71,1.14
60,01-06-2016,1.33,27,0.99,21,13,2.62,1.62
60,01-07-2016,0.35,5,4.99,8,6,1.6,1.2
60,01-08-2016,0.1,2,4.99,4,3,2,1.5
60,01-09-2016,0.4,11,4.99,3,2,1.5,1
60,01-10-2016,0.74,5,4.99,1,1,1,1
60,01-11-2016,0.3,4,4.99,52,6,8.67,1
60,01-12-2016,0.45,4,0.99,19,6,3.8,1.2
60,01-01-2017,1.87,27,4.99,11,5,2.2,1
60,01-02-2017,1,5,4.99,10,4,2.5,1
60,01-03-2017,0.48,10,4.99,8,4,2,1
60,01-04-2017,0.57,9,4.99,5,3,1.67,1
60,01-05-2017,3.06,85,4.99,9,6,1.8,1.2
60,01-06-2017,1.03,11,0.99,70,33,5.38,2.54
60,01-07-2017,0.13,2,4.99,30,17,3,1.7
60,01-08-2017,0.1,2,4.99,9,7,3,2.33
60,01-09-2017,15.5,443,4.99,3,2,1.5,1
60,01-10-2017,0.45,4,4.99,5,4,1.25,1
60,01-11-2017,4.67,91,4.99,71,13,6.45,1.18
60,01-12-2017,0.19,3,0.99,30,24,2.5,2
60,01-01-2018,0.23,2,4.99,22,15,2.44,1.67
60,01-02-2018,0.68,5,4.99,20,8,2.5,1
60,01-03-2018,0.19,2,4.99,8,6,1.6,1.2
60,01-04-2018,1.03,9,4.99,4,4,1.33,1.33
60,01-05-2018,0.42,5,4.99,5,3,1.67,1
60,01-06-2018,1.1,9,0.99,42,15,4.2,1.5
60,01-07-2018,0.32,3,4.99,16,9,2.29,1.29
60,01-08-2018,0.42,5,4.99,7,7,1.17,1.17
60,01-09-2018,0.53,7,4.99,1,1,1,1
60,01-10-2018,1.19,14,4.99,6,4,1.5,1
60,01-11-2018,0.2,3,4.99,19,5,3.8,1
60,01-12-2018,0.23,3,0.49,38,11,4.22,1.22
60,01-01-2019,0.39,5,4.99,18,11,2.25,1.38
60,01-02-2019,0.82,11,4.99,19,9,3.8,1.8
60,01-03-2019,0.32,7,4.99,8,2,4,1
60,01-04-2019,5.27,73,4.99,2,3,1,1.5
60,01-05-2019,0.35,6,4.99,16,6,5.33,2
60,01-06-2019,0.57,7,0.49,135,30,11.25,2.5
60,01-07-2019,1.74,29,4.99,21,7,3,1
60,01-08-2019,0.61,8,4.99,5,5,1,1
60,01-09-2019,0.37,5,4.99,1,1,1,1
60,01-10-2019,0.03,1,4.99,10,5,2,1
60,01-11-2019,0.5,7,0.49,12,4,3,1
60,01-12-2019,0.45,5,0.49,10,6,2,1.2
60,01-01-2020,0,0,4.99,3,3,1,1
60,01-02-2020,0.41,4,4.99,2,1,2,1
60,01-03-2020,0.42,9,4.99,9,6,1.8,1.2
60,01-04-2020,0.57,5,4.99,6,5,1.5,1.25
60,01-05-2020,1.19,20,4.99,4,2,2,1
60,01-06-2020,0.57,6,0.99,20,8,2.5,1
60,01-07-2020,0.77,7,4.99,2,2,1,1
60,01-08-2020,0.58,9,4.99,1,1,1,1
60,01-09-2020,0.23,5,4.99,1,1,1,1
60,01-10-2020,0.19,2,4.99,0,0,0,0
60,01-11-2020,1.9,37,0.99,9,7,1.5,1.17
60,01-12-2020,1.32,14,0.99,17,9,2.12,1.12
60,01-01-2021,0.74,7,4.99,8,4,2.67,1.33
60,01-02-2021,1.04,9,4.99,6,5,1.5,1.25
60,01-03-2021,0.29,4,4.99,5,1,5,1
60,01-04-2021,0.53,6,4.99,6,4,1.5,1
60,01-05-2021,0.61,5,4.99,4,4,1,1
60,01-06-2021,0,0,0.99,21,7,3,1
60,01-07-2021,0.35,6,4.99,5,4,1.67,1.33
60,01-08-2021,0,0,4.99,5,3,2.5,1.5
60,01-09-2021,2.03,55,4.99,3,3,1,1
60,01-10-2021,0.45,11,4.99,1,2,1,2
60,01-11-2021,0.7,13,0.99,11,6,2.2,1.2
60,01-12-2021,1.71,37,0.99,10,9,1.67,1.5
60,01-01-2022,0.74,17,0.99,13,8,1.86,1.14
60,01-02-2022,0.64,7,4.99,3,3,1.5,1.5
60,01-03-2022,0.29,6,4.99,10,6,1.67,1
60,01-04-2022,0.03,1,4.99,1,2,1,2
60,01-05-2022,0.13,3,4.99,1,1,1,1
60,01-06-2022,4.57,110,0.99,9,5,3,1.67
60,01-07-2022,0.61,6,4.99,7,5,1.75,1.25
60,01-08-2022,0.16,3,4.99,0,0,0,0
60,01-09-2022,0.27,3,4.99,8,5,1.6,1
60,01-10-2022,0,0,4.99,1,1,1,1
60,01-11-2022,0.03,1,4.99,22,13,3.67,2.17
60,01-12-2022,2.52,56,0.49,49,17,4.45,1.55
60,01-01-2023,0.87,9,4.99,28,11,2.8,1.1
60,01-02-2023,2.71,73,4.99,13,9,1.86,1.29
60,01-03-2023,9.42,271,4.99,15,5,3.75,1.25
60,01-04-2023,0.37,4,4.99,15,8,2.14,1.14
60,01-05-2023,2.35,71,4.99,8,5,1.6,1
60,01-06-2023,0.13,3,0.49,36,19,4.5,2.38
60,01-07-2023,0.23,3,4.99,31,17,2.58,1.42
60,01-08-2023,0.26,5,4.99,9,7,1.5,1.17
60,01-09-2023,0.13,3,4.99,6,4,1.5,1
60,01-10-2023,0.19,4,4.99,16,7,2.29,1
60,01-11-2023,0.5,9,4.99,12,5,3,1.25
60,01-12-2023,1.61,6,0.69,25,6,4.17,1
60,01-01-2024,0.74,5,4.99,4,2,2,1
60,01-02-2024,0.48,7,4.99,9,6,1.8,1.2
60,01-03-2024,0.26,7,4.99,7,3,2.33,1
60,01-04-2024,0,0,4.99,5,4,1.25,1
60,01-05-2024,2.94,67,4.99,11,5,2.2,1
60,01-06-2024,0.23,3,0.74,7,2,3.5,1
60,01-07-2024,1.26,21,4.99,5,4,1.25,1
60,01-08-2024,1.81,6,4.99,1,1,1,1
60,01-09-2024,0.9,5,4.99,2,2,1,1
60,01-10-2024,0.16,6,4.99,0,0,0,0
60,01-11-2024,0.35,208,4.99,1,1,1,1
620,01-11-2012,0,0,9.99,0,0,0,0
620,01-12-2012,0,0,9.99,0,0,0,0
620,01-01-2013,0,0,4.99,0,0,0,0
620,01-07-2013,0,0,19.99,0,0,0,0
620,01-11-2013,0,0,19.99,0,0,0,0
620,01-12-2013,0,0,9.99,0,0,0,0
620,01-01-2014,0,0,19.99,0,0,0,0
620,01-04-2014,0,0,19.99,0,0,0,0
620,01-06-2014,0,0,19.99,0,0,0,0
620,01-08-2014,0,0,19.99,0,0,0,0
620,01-09-2014,0,0,19.99,0,0,0,0
620,01-11-2014,0,0,9.99,0,0,0,0
620,01-12-2014,0,0,9.99,0,0,0,0
620,01-01-2015,0,0,19.99,0,0,0,0
620,01-02-2015,0,0,19.99,0,0,0,0
620,01-05-2015,0,0,19.99,550,21,36.67,1.4
620,01-06-2015,0,0,19.99,2219,53,110.95,2.65
620,01-07-2015,1582.81,5444,19.99,614,22,43.86,1.57
620,01-08-2015,1127.55,7598,19.99,425,21,30.36,1.5
620,01-09-2015,634.7,4963,19.99,366,18,30.5,1.5
620,01-10-2015,331.32,1133,19.99,577,23,36.06,1.44
620,01-11-2015,301.3,2412,3.99,2047,60,102.35,3
620,01-12-2015,1971.13,28213,3.99,2950,63,140.48,3
620,01-01-2016,5534.58,143611,19.99,1187,49,65.94,2.72
620,01-02-2016,447.38,3293,19.99,1182,31,56.29,1.48
620,01-03-2016,478.74,4894,19.99,654,23,40.88,1.44
620,01-04-2016,427.97,3048,19.99,272,14,27.2,1.4
620,01-05-2016,530.65,3817,19.99,402,21,28.71,1.5
620,01-06-2016,877.73,2947,4.99,1479,31,105.64,2.21
620,01-07-2016,558.23,5357,19.99,443,17,31.64,1.21
620,01-08-2016,1001.84,7279,19.99,397,29,24.81,1.81
620,01-09-2016,389.4,1786,4.99,654,26,50.31,2
620,01-10-2016,837.94,8087,19.99,332,18,30.18,1.64
620,01-11-2016,375.83,1726,3.99,9424,35,589,2.19
620,01-12-2016,298.84,1733,3.99,2785,52,132.62,2.48
620,01-01-2017,1986.55,14984,19.99,919,38,51.06,2.11
620,01-02-2017,1550.5,12309,19.99,505,30,31.56,1.88
620,01-03-2017,2988.87,13812,19.99,377,22,34.27,2
620,01-04-2017,741.73,5701,19.99,358,19,25.57,1.36
620,01-05-2017,355.19,928,19.99,267,13,22.25,1.08
620,01-06-2017,5198,38964,1.99,5087,127,221.17,5.52
620,01-07-2017,6698.58,175214,19.99,1535,57,66.74,2.48
620,01-08-2017,606.9,3383,19.99,1006,71,71.86,5.07
620,01-09-2017,925.67,4026,19.99,505,28,31.56,1.75
620,01-10-2017,732.65,3926,19.99,498,30,27.67,1.67
620,01-11-2017,470.47,4751,19.99,6014,50,316.53,2.63
620,01-12-2017,640.42,6720,1.99,3860,83,175.45,3.77
620,01-01-2018,2408.48,15991,19.99,1877,22,156.42,1.83
620,01-02-2018,2865.64,18304,19.99,1378,32,125.27,2.91
620,01-03-2018,1220.52,12182,19.99,1465,24,112.69,1.85
620,01-04-2018,681.03,3686,19.99,780,11,156,2.2
620,01-05-2018,2190.74,10168,19.99,715,12,79.44,1.33
620,01-06-2018,1601.77,19078,1.99,2299,66,121,3.47
620,01-07-2018,1415.16,7341,9.99,748,14,83.11,1.56
620,01-08-2018,1096.42,8370,9.99,1283,18,98.69,1.38
620,01-09-2018,674.13,1944,9.99,553,16,50.27,1.45
620,01-10-2018,741.9,5528,9.99,267,43,19.07,3.07
620,01-11-2018,2484.57,17214,9.99,6125,54,322.37,2.84
620,01-12-2018,1046.84,6465,1.99,1357,48,61.68,2.18
620,01-01-2019,3325.13,19150,9.99,556,24,42.77,1.85
620,01-02-2019,1256.86,8376,9.99,616,34,44,2.43
620,01-03-2019,1235.32,7411,9.99,326,26,21.73,1.73
620,01-04-2019,1654.67,5235,9.99,192,13,19.2,1.3
620,01-05-2019,2679.39,12707,9.99,524,14,74.86,2
620,01-06-2019,7166.2,161129,0.99,12007,130,631.95,6.84
620,01-07-2019,2009.03,24234,9.99,656,33,34.53,1.74
620,01-08-2019,1486.81,7093,9.99,340,24,22.67,1.6
620,01-09-2019,2313.33,23180,9.99,110,10,18.33,1.67
620,01-10-2019,1456.19,9811,9.99,1198,30,79.87,2
620,01-11-2019,986.63,7137,0.99,5966,51,284.1,2.43
620,01-12-2019,2275.23,20070,0.99,8394,99,349.75,4.12
620,01-01-2020,1767.74,28813,9.99,3385,59,153.86,2.68
620,01-02-2020,1482.86,13414,9.99,1965,35,122.81,2.19
620,01-03-2020,1716.55,7557,9.99,2660,40,166.25,2.5
620,01-04-2020,1621.63,6793,9.99,4933,59,197.32,2.36
620,01-05-2020,4357.9,14155,9.99,2410,44,133.89,2.44
620,01-06-2020,2247.47,23345,1.99,4259,66,304.21,4.71
620,01-07-2020,3950.58,12778,9.99,3703,56,161,2.43
620,01-08-2020,5574.03,81443,9.99,2405,60,114.52,2.86
620,01-09-2020,1374.07,4701,9.99,1709,36,89.95,1.89
620,01-10-2020,909.32,3282,1.99,2317,37,136.29,2.18
620,01-11-2020,1380.9,9944,1.99,5547,75,241.17,3.26
620,01-12-2020,1928.26,11634,1.99,6116,93,254.83,3.88
620,01-01-2021,3528.03,48936,9.99,3480,49,158.18,2.23
620,01-02-2021,10819.93,117680,9.99,2272,37,189.33,3.08
620,01-03-2021,8622.61,127154,9.99,4108,60,164.32,2.4
620,01-04-2021,3395.1,10556,9.99,2930,56,133.18,2.55
620,01-05-2021,7971.06,85354,9.99,2112,46,111.16,2.42
620,01-06-2021,2217.17,12744,1.99,4161,67,198.14,3.19
620,01-07-2021,1111.61,5086,9.99,3393,60,141.38,2.5
620,01-08-2021,1451.61,7144,9.99,2001,47,100.05,2.35
620,01-09-2021,1344.03,18471,9.99,958,20,79.83,1.67
620,01-10-2021,796.1,4688,9.99,1282,30,67.47,1.58
620,01-11-2021,1318,11816,1.99,4471,69,203.23,3.14
620,01-12-2021,964.97,6301,1.99,4788,74,228,3.52
620,01-01-2022,8635.1,120486,1.99,4117,69,187.14,3.14
620,01-02-2022,2213,17004,9.99,1956,46,122.25,2.88
620,01-03-2022,4241.71,27149,9.99,1875,40,110.29,2.35
620,01-04-2022,850.43,2615,9.99,1341,25,89.4,1.67
620,01-05-2022,1848.87,7595,9.99,1501,42,71.48,2
620,01-06-2022,2839.8,32349,1.99,3089,57,171.61,3.17
620,01-07-2022,4294.23,87665,9.99,2023,48,96.33,2.29
620,01-08-2022,602.52,2697,9.99,1543,33,77.15,1.65
620,01-09-2022,1212.33,4560,9.99,954,39,68.14,2.79
620,01-10-2022,739.03,8464,9.99,1489,59,67.68,2.68
620,01-11-2022,522.83,1923,9.99,5914,92,257.13,4
620,01-12-2022,1425.71,7064,0.99,6578,93,328.9,4.65
620,01-01-2023,3517.26,56062,9.99,2983,50,149.15,2.5
620,01-02-2023,1775.07,9248,0.99,4583,89,218.24,4.24
620,01-03-2023,1455.13,8396,9.99,4905,92,204.38,3.83
620,01-04-2023,1217.93,7420,0.99,2925,65,153.95,3.42
620,01-05-2023,1418.26,9265,9.99,1901,43,105.61,2.39
620,01-06-2023,951.4,6295,0.99,3757,72,208.72,4
620,01-07-2023,1128.9,6415,9.99,4587,99,241.42,5.21
620,01-08-2023,1144.35,8637,9.99,2635,55,146.39,3.06
620,01-09-2023,1562.33,7379,9.99,3731,72,207.28,4
620,01-10-2023,622.65,6617,9.99,1991,45,110.61,2.5
620,01-11-2023,1184,6069,9.99,4678,58,275.18,3.41
620,01-12-2023,1773.45,12257,0.99,6182,119,325.37,6.26
620,01-01-2024,3925.81,27172,9.99,4757,78,250.37,4.11
620,01-02-2024,1220.07,4658,9.99,2038,43,185.27,3.91
620,01-03-2024,1519.1,6802,9.99,3430,60,245,4.29
620,01-04-2024,803.27,2907,9.99,1871,45,93.55,2.25
620,01-05-2024,866.52,3391,9.99,2338,130,86.59,4.81
620,01-06-2024,884.37,4545,0.99,3653,84,166.05,3.82
620,01-07-2024,1171.45,11075,9.99,2755,66,131.19,3.14
620,01-08-2024,2043.1,10974,9.99,1779,54,84.71,2.57
620,01-09-2024,954.8,6484,9.99,1069,41,50.9,1.95
620,01-10-2024,223.43,7289,9.99,3156,58,131.5,2.42
620,01-11-2024,261.34,4654,9.99,586,16,65.11,1.78
632360,01-03-2019,4238.68,39442,19.99,0,0,0,0
632360,01-04-2019,18424.77,46400,19.99,0,0,0,0
632360,01-05-2019,1777.29,9248,19.99,0,0,0,0
632360,01-06-2019,1681.6,6080,19.99,0,0,0,0
632360,01-07-2019,3247.61,21281,19.99,0,0,0,0
632360,01-08-2019,2750.39,26761,19.99,0,0,0,0
632360,01-09-2019,2063.8,9689,19.99,0,0,0,0
632360,01-10-2019,796.23,4382,19.99,0,0,0,0
632360,01-11-2019,1970.3,13125,19.99,0,0,0,0
632360,01-12-2019,2179.06,11393,15.99,0,0,0,0
632360,01-01-2020,1639.77,6288,19.99,0,0,0,0
632360,01-02-2020,2842.9,20570,19.99,0,0,0,0
632360,01-03-2020,3414.13,24051,15.99,0,0,0,0
632360,01-04-2020,12978,43894,19.99,0,0,0,0
632360,01-05-2020,1060.03,2275,19.99,0,0,0,0
632360,01-06-2020,1883.57,17624,15.99,0,0,0,0
632360,01-07-2020,1328,21266,19.99,0,0,0,0
632360,01-08-2020,21687.48,77634,24.99,15565,759,778.25,37.95
632360,01-09-2020,5767.7,20189,24.99,4172,363,149,12.96
632360,01-10-2020,4343.68,23582,24.99,1538,198,80.95,10.42
632360,01-11-2020,4354.5,19433,19.99,13520,189,520,7.27
632360,01-12-2020,1534.84,16046,19.99,472,70,20.52,3.04
632360,01-01-2021,2744.58,27783,24.99,517,97,21.54,4.04
632360,01-02-2021,2316.68,8718,24.99,866,123,43.3,6.15
632360,01-03-2021,4890.42,34734,24.99,1829,60,83.14,2.73
632360,01-04-2021,5141.03,27189,24.99,12193,74,468.96,2.85
632360,01-05-2021,3572.65,6908,24.99,8906,251,307.1,8.66
632360,01-06-2021,4385.03,23350,16.74,4182,238,160.85,9.15
632360,01-07-2021,1292.35,3830,24.99,2790,132,99.64,4.71
632360,01-08-2021,8187.65,45159,24.99,10779,690,384.96,24.64
632360,01-09-2021,1979.9,16854,24.99,3697,108,154.04,4.5
632360,01-10-2021,1161.23,5795,24.99,1725,84,78.41,3.82
632360,01-11-2021,1152.3,3991,14.99,2535,114,93.89,4.22
632360,01-12-2021,3323.84,27956,14.99,5374,521,268.7,26.05
632360,01-01-2022,7750.68,93578,14.99,11093,542,382.52,18.69
632360,01-02-2022,6147.61,27979,24.99,2948,103,122.83,4.29
632360,01-03-2022,17729.55,88071,24.99,2087,70,80.27,2.69
632360,01-04-2022,4660.83,27466,24.99,16349,136,628.81,5.23
632360,01-05-2022,1864.87,7499,24.99,4011,154,143.25,5.5
632360,01-06-2022,2145.97,14553,12.49,2000,65,100,3.25
632360,01-07-2022,1186.87,4087,24.99,2091,78,110.05,4.11
632360,01-08-2022,1928.32,23284,24.99,5336,208,205.23,8
632360,01-09-2022,2005.13,17295,24.99,2234,67,97.13,2.91
632360,01-10-2022,2407.87,24290,24.99,1461,58,73.05,2.9
632360,01-11-2022,5307.33,27419,24.99,3429,161,131.88,6.19
632360,01-12-2022,1349.97,20387,12.49,1986,75,90.27,3.41
632360,01-01-2023,1276.35,13632,24.99,1629,78,81.45,3.9
632360,01-02-2023,1532.96,4691,24.99,1263,49,70.17,2.72
632360,01-03-2023,3045.94,27958,24.99,2268,104,103.09,4.73
632360,01-04-2023,2080.93,19608,24.99,3391,114,147.43,4.96
632360,01-05-2023,901.77,2550,24.99,3703,120,148.12,4.8
632360,01-06-2023,2988.93,19602,12.49,3175,132,122.12,5.08
632360,01-07-2023,3320.23,14647,24.99,8016,360,286.29,12.86
632360,01-08-2023,1219.45,3594,24.99,4308,163,165.69,6.27
632360,01-09-2023,2438.83,26614,24.99,3005,145,115.58,5.58
632360,01-10-2023,825.65,2121,24.99,3254,169,112.21,5.83
632360,01-11-2023,1095.37,2104,24.99,3718,230,128.21,7.93
632360,01-12-2023,726.35,1439,12.49,1962,91,98.1,4.55
632360,01-01-2024,2554.87,6767,24.99,2318,118,89.15,4.54
632360,01-02-2024,6389.14,19167,24.99,1627,91,70.74,3.96
632360,01-03-2024,4661.35,14510,24.99,1832,118,76.33,4.92
632360,01-04-2024,1161.47,2714,24.99,3638,530,158.17,23.04
632360,01-05-2024,1388.84,8323,24.99,3921,220,163.38,9.17
632360,01-06-2024,896.3,3119,8.24,3175,179,138.04,7.78
632360,01-07-2024,1653.26,5669,24.99,1863,74,88.71,3.52
632360,01-08-2024,2189,20653,8.24,2077,96,115.39,5.33
632360,01-09-2024,1322.03,3931,24.99,1342,66,67.1,3.3
632360,01-10-2024,159.05,869,8.24,1284,75,67.58,3.95
632360,01-11-2024,276.01,4090,24.99,4022,206,191.52,9.81
632360,01-12-2024,0,0,24.99,2587,121,117.59,5.5
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
648800,01-05-2018,12934.23,136594,19.99,0,0,0,0
648800,01-06-2018,5830.33,17769,19.99,0,0,0,0
648800,01-07-2018,1847.52,9164,19.99,0,0,0,0
648800,01-08-2018,1273.42,17364,19.99,0,0,0,0
648800,01-09-2018,312.53,2058,19.99,0,0,0,0
648800,01-10-2018,630.03,3146,16.99,0,0,0,0
648800,01-11-2018,825.4,6785,19.99,0,0,0,0
648800,01-12-2018,2677.32,26994,15.99,0,0,0,0
648800,01-01-2019,4685.87,31012,19.99,0,0,0,0
648800,01-02-2019,1588.21,7586,19.99,0,0,0,0
648800,01-03-2019,1610.87,8965,19.99,0,0,0,0
648800,01-04-2019,806.3,7181,19.99,0,0,0,0
648800,01-05-2019,1107.45,17690,19.99,0,0,0,0
648800,01-06-2019,2221.97,30469,13.99,0,0,0,0
648800,01-07-2019,1667.94,11137,19.99,0,0,0,0
648800,01-08-2019,1400.29,9030,19.99,0,0,0,0
648800,01-09-2019,880.43,5740,19.99,0,0,0,0
648800,01-10-2019,1632.87,10793,19.99,0,0,0,0
648800,01-11-2019,557.07,3515,13.99,0,0,0,0
648800,01-12-2019,12264.45,37331,13.99,0,0,0,0
648800,01-01-2020,6272.13,37161,19.99,0,0,0,0
648800,01-02-2020,4036.31,24566,19.99,0,0,0,0
648800,01-03-2020,3206.97,17886,19.99,0,0,0,0
648800,01-04-2020,2357.63,7049,19.99,0,0,0,0
648800,01-05-2020,6366.52,31969,19.99,0,0,0,0
648800,01-06-2020,8841.6,26620,13.99,0,0,0,0
648800,01-07-2020,10789.58,46716,19.99,0,0,0,0
648800,01-08-2020,1605.94,6579,19.99,0,0,0,0
648800,01-09-2020,2792.5,41793,19.99,0,0,0,0
648800,01-10-2020,21194.48,85558,19.99,0,0,0,0
648800,01-11-2020,15772.3,37758,13.39,0,0,0,0
648800,01-12-2020,27329.58,68607,13.39,0,0,0,0
648800,01-01-2021,19219.84,55611,19.99,0,0,0,0
648800,01-02-2021,5045.11,33814,19.99,0,0,0,0
648800,01-03-2021,5028.26,60723,19.99,0,0,0,0
648800,01-04-2021,2413.6,12441,19.99,0,0,0,0
648800,01-05-2021,4159.84,39729,19.99,0,0,0,0
648800,01-06-2021,7944.6,55339,13.39,0,0,0,0
648800,01-07-2021,6087.9,16369,19.99,0,0,0,0
648800,01-08-2021,4542.23,37176,19.99,0,0,0,0
648800,01-09-2021,4298,75295,19.99,0,0,0,0
648800,01-10-2021,1468.03,5464,19.99,0,0,0,0
648800,01-11-2021,4350.37,57170,13.39,0,0,0,0
648800,01-12-2021,2821.55,30502,13.39,0,0,0,0
648800,01-01-2022,7753.74,32686,13.39,0,0,0,0
648800,01-02-2022,3147.32,20663,19.99,0,0,0,0
648800,01-03-2022,6795,30626,19.99,0,0,0,0
648800,01-04-2022,9014.07,49265,19.99,0,0,0,0
648800,01-05-2022,7541.13,52799,19.99,0,0,0,0
648800,01-06-2022,34979.4,209002,16.99,3088,660,308.8,66
648800,01-07-2022,46333.97,120025,19.99,2928,830,94.45,26.77
648800,01-08-2022,8453.55,26314,19.99,931,346,30.03,11.16
648800,01-09-2022,4749.67,11421,19.99,435,205,14.5,6.83
648800,01-10-2022,3238.84,18989,19.99,258,177,8.32,5.71
648800,01-11-2022,2216.57,11729,19.99,321,126,11.07,4.34
648800,01-12-2022,2296.45,4613,13.39,1430,132,49.31,4.55
648800,01-01-2023,6536.03,22222,19.99,482,159,17.21,5.68
648800,01-02-2023,3367.5,12658,19.99,694,234,24.79,8.36
648800,01-03-2023,6270.06,22789,19.99,439,146,18.29,6.08
648800,01-04-2023,4041.93,55008,19.99,257,106,9.52,3.93
648800,01-05-2023,4911.19,48331,19.99,240,78,9.6,3.12
648800,01-06-2023,1801.27,4257,13.39,239,61,18.38,4.69
648800,01-07-2023,4556.06,34218,19.99,2472,234,85.24,8.07
648800,01-08-2023,3336.94,17351,19.99,1392,183,48,6.31
648800,01-09-2023,2764.73,37484,19.99,306,95,12.24,3.8
648800,01-10-2023,2911.61,36354,19.99,231,64,10.04,2.78
648800,01-11-2023,1014.53,8229,19.99,396,59,18,2.68
648800,01-12-2023,2061.16,8985,13.39,2537,133,97.58,5.12
648800,01-01-2024,4946.35,32947,19.99,9422,473,314.07,15.77
648800,01-02-2024,861.59,5628,19.99,4249,244,157.37,9.04
648800,01-03-2024,3057.16,13178,19.99,3615,360,116.61,11.61
648800,01-04-2024,3583.2,46219,19.99,2982,228,102.83,7.86
648800,01-05-2024,3298.94,14550,19.99,2886,208,106.89,7.7
648800,01-06-2024,1733.77,5334,13.39,3138,221,112.07,7.89
648800,01-07-2024,2137.61,17856,19.99,4086,314,136.2,10.47
648800,01-08-2024,1808.42,6696,19.99,4072,275,150.81,10.19
648800,01-09-2024,2159.33,12221,19.99,2221,216,96.57,9.39
648800,01-10-2024,378.18,15447,19.99,1934,184,71.63,6.81
648800,01-11-2024,631.05,4348,19.99,8135,331,280.52,11.41
648800,01-12-2024,0,0,19.99,7623,238,272.25,8.5
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
